repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
salesforce/design-system-react,ryanguest,Ryan Guest,2,0
salesforce/design-system-react,ashu17706,Ashutosh Tripathi,2,0
salesforce/design-system-react,applepielyj,,1,0
salesforce/design-system-react,3den,Marcelo Eden,1,0
salesforce/design-system-react,george-norris-salesforce,George Norris,1,0
salesforce/design-system-react,zaki-yama,Shingo Yamazaki,1,0
salesforce/design-system-react,NuclleaR,NucleaR,2,0
salesforce/design-system-react,iamnickvolpe,Nick Volpe,1,0
salesforce/design-system-react,kevinlambert,Kevin Lambert,6,0
salesforce/design-system-react,bzenSFDC,,1,0
salesforce/design-system-react,nhazar,Nima,1,0
salesforce/design-system-react,cormacmccarthy,Christopher McCulloh,3,0
salesforce/design-system-react,aputinski,Adam Putinski,3,0
salesforce/design-system-react,lexishanson,Lexis,13,0
salesforce/design-system-react,cremedios,Carlos Fernandes,1,0
salesforce/design-system-react,maksim-aleksandrov,Maksim A. Aleksandrov,1,0
salesforce/design-system-react,keklesurvivant,Kévin,1,0
salesforce/design-system-react,BrunoFonzi,Bruno Fonzi,2,0
salesforce/design-system-react,amyleesalesforce,Amy,15,0
salesforce/design-system-react,chriscorwin,Chris Corwin,20,0
salesforce/design-system-react,lee7ster,Richard (Dong Ju) Lee,1,0
salesforce/design-system-react,tweettypography,David Brainer,45,0
salesforce/design-system-react,jjangsfdc,Jae Jang,4,0
salesforce/design-system-react,fuqcool,Chiang Fu,8,0
salesforce/design-system-react,lhong375,Lin,1,0
salesforce/design-system-react,jasondiehl,Jason Diehl,2,0
salesforce/design-system-react,Rialgar,Benjamin Siegmund,1,0
salesforce/design-system-react,tinachiu2114,Tina (Wan-Ting) Chiu,5,0
salesforce/design-system-react,neetikumar,,1,0
salesforce/design-system-react,pixelprodev,James LeClair,1,0
salesforce/design-system-react,danrigsby,Dan Rigsby,1,0
salesforce/design-system-react,joechrz,Joe Chrzanowski,1,0
salesforce/design-system-react,benshope,Ben Shope,1,0
salesforce/design-system-react,minevskiy,Ivan Minevskiy,15,0
salesforce/design-system-react,jinmingyougit,Jinming You,3,0
salesforce/design-system-react,bado22,Alex Baden,2,0
salesforce/design-system-react,anniej42,Yan (Annie) Jiao,1,0
salesforce/design-system-react,iowillhoit,Willhoit,35,0
salesforce/design-system-react,jmacs,jmacs,1,0
salesforce/design-system-react,scott-joe,Scott Williams,1,0
salesforce/design-system-react,infolock,Jonathon Hibbard,1,0
salesforce/design-system-react,jwilcurt-salesforce-com,Jared Wilcurt,1,0
salesforce/design-system-react,karingoh,Karin Goh,1,0
salesforce/design-system-react,ivanbogdanov,Ivan Bogdanov,11,0
salesforce/design-system-react,Dottenpixel,DouG Molidor,1,0
salesforce/design-system-react,hansoksendahl,Hans Oksendahl,3,0
salesforce/design-system-react,michaelcclayton,Michael Clayton,1,0
salesforce/design-system-react,caridy,Caridy Patiño,1,0
salesforce/design-system-react,DrBoolean,Brian Lonsdorf,10,0
salesforce/design-system-react,landmarkci,Landmark CI,1,0
salesforce/design-system-react,kaelig,Kaelig Deloumeau-Prigent,4,0
salesforce/design-system-react,callmemc,Michelle Chow,2,0
salesforce/design-system-react,hikkitada,Agnes,1,0
salesforce/design-system-react,billyma,Billy Ma,8,0
