repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
GeoNode/geonode,ingenieroariel,Ariel Núñez,48,0
GeoNode/geonode,Gpetrak,George Petrakis,9,0
GeoNode/geonode,atrawog,Andreas Trawoeger,2,0
GeoNode/geonode,cuttlefish,Tyler Battle,3,0
GeoNode/geonode,samperd,David Sampson,1,0
GeoNode/geonode,josellausas,Jose,3,0
GeoNode/geonode,cityhubla,Omar Ureta,1,0
GeoNode/geonode,amirahav,Amiram Rahav,3,0
GeoNode/geonode,waybarrios,Wayner Barrios,9,0
GeoNode/geonode,d3netxer,@tomgertin,3,0
GeoNode/geonode,federicogodan,Federico Godán,2,0
GeoNode/geonode,mekanix,Goran Mekić,10,0
GeoNode/geonode,sebastianlach,Sebastian Łach,14,0
GeoNode/geonode,sarasafavi,Sara Safavi,20,0
GeoNode/geonode,Gustry,Étienne Trimaille,2,0
GeoNode/geonode,ismailsunni,Ismail Sunni,3,0
GeoNode/geonode,99alex,,1,0
GeoNode/geonode,stan4gis,,1,0
GeoNode/geonode,dkakkar,,1,0
GeoNode/geonode,davisc,Clarence Davis,7,0
GeoNode/geonode,frippe12573,,1,0
GeoNode/geonode,pjdufour,Patrick Dufour,25,0
GeoNode/geonode,alaw005,Adam Lawrence,1,0
GeoNode/geonode,fargalaxy1,martinaGi,1,0
GeoNode/geonode,senoadiw,,2,0
GeoNode/geonode,nloira,Nicolas Loira,1,0
GeoNode/geonode,milafrerichs,Mila Frerichs,3,0
GeoNode/geonode,sbsimo,Simone Balbo,4,0
GeoNode/geonode,bartvde,Bart van den Eijnden,13,0
GeoNode/geonode,BerryDaniel,Daniel Berry,28,0
GeoNode/geonode,JivanAmara,Jivan Amara,2,0
GeoNode/geonode,theduckylittle,"Dan ""Ducky"" Little",4,0
GeoNode/geonode,code-geek,Ashish Acharya,3,0
GeoNode/geonode,ghost,Deleted user,13,0
GeoNode/geonode,jj0hns0n,Jeffrey Johnson,75,0
GeoNode/geonode,randomorder,Alessandro Parma,1,0
GeoNode/geonode,emerkle826,Erik Merkle,2,0
GeoNode/geonode,cstephen,Craig Stephenson,6,0
GeoNode/geonode,chrismayer,Christian Mayer,1,0
GeoNode/geonode,collaer,Julien Collaer,19,0
GeoNode/geonode,ndufrane,Nicolas Dufrane,6,0
GeoNode/geonode,eg-novelt,Eric Gröning,1,0
GeoNode/geonode,cristianzamar,Cristian Zamar,3,0
GeoNode/geonode,artists974,AWARE - ARTISTS team,7,0
GeoNode/geonode,davekennewell,Dave Kennewell,1,0
GeoNode/geonode,lukerees,Luke,1,0
GeoNode/geonode,glarrain,Germán Larraín,1,0
GeoNode/geonode,auvipy,Asif Saif Uddin,1,0
GeoNode/geonode,maning,Maning Sambale,1,0
GeoNode/geonode,luizvital,Luiz Fernando Barbosa Vital,3,0
GeoNode/geonode,nathanhilbert,Nathan Hilbert,15,0
GeoNode/geonode,davicustodio,Davi Custodio,1,0
GeoNode/geonode,brucecrevensten,Bruce Crevensten,1,0
GeoNode/geonode,manaetches,,1,0
GeoNode/geonode,dalda,,1,0
GeoNode/geonode,jonas-veselka,Jonáš Veselka,2,0
GeoNode/geonode,EduardoCastanho,Eduardo Castanho,1,0
GeoNode/geonode,garnertb,Tyler Garner,50,0
GeoNode/geonode,gsueur,Guillaume SUEUR,1,0
GeoNode/geonode,GeospatialPython,GeospatialPython.com,1,0
GeoNode/geonode,madi,madi,5,0
GeoNode/geonode,kamalhg,,2,0
GeoNode/geonode,pmdias,Pedro Dias,2,0
GeoNode/geonode,ilpise,,3,0
GeoNode/geonode,gdreich,Gavin Reich,1,0
GeoNode/geonode,jmwenda,Jude Mwenda,17,0
GeoNode/geonode,ccosse,C. Cossé,3,0
GeoNode/geonode,menegon,Stefano Menegon,18,0
GeoNode/geonode,iamsarin,Sarin Kesphanich,1,0
GeoNode/geonode,KEERATIPONG-PET,,1,0
GeoNode/geonode,smesdaghi,Syrus Mesdaghi,2,0
GeoNode/geonode,dimitri-justeau,Dimitri Justeau-Allaire,1,0
GeoNode/geonode,oware,Allan Oware,5,0
GeoNode/geonode,jwood106,,2,0
GeoNode/geonode,mbertrand,Matt Bertrand,59,0
GeoNode/geonode,JJediny,John Jediny,3,0
GeoNode/geonode,alesarrett,Alessandro Sarretta,1,0
GeoNode/geonode,teamgeode,,16,0
GeoNode/geonode,ischneider,Ian Schneider,32,0
GeoNode/geonode,state-hiu,Humanitarian Information Unit,43,0
GeoNode/geonode,daniviga,Daniele Viganò,5,0
GeoNode/geonode,eomwandho,,1,0
GeoNode/geonode,machakux,machakux,1,0
GeoNode/geonode,markiliffe,Mark Iliffe,6,0
GeoNode/geonode,george-silva,George Silva,2,0
GeoNode/geonode,al3mon,Andres Lemon,7,0
GeoNode/geonode,gamesbook,Derek Hohls,9,0
GeoNode/geonode,jean,Jean Jordaan,17,0
GeoNode/geonode,cristinao,,1,0
GeoNode/geonode,mapplus,MapPlus,1,0
GeoNode/geonode,smellman,Taro Matsuzawa aka. btm,2,0
GeoNode/geonode,smathermather,Stephen Mather,1,0
GeoNode/geonode,npmiller,Nicolas Miller,3,0
GeoNode/geonode,joebocop,Joe McCann,1,0
GeoNode/geonode,matthewhanson,Matthew Hanson,19,0
GeoNode/geonode,brylie,Brylie Christopher Oxley,6,0
GeoNode/geonode,mwengren,Micah Wengren,17,0
GeoNode/geonode,hermarachma,Rachma Hermawati,1,0
GeoNode/geonode,twelch,Tim Welch,2,0
GeoNode/geonode,assefay,Yewondwossen Assefa,1,0
GeoNode/geonode,mishravikas,Vikas Mishra,4,0
GeoNode/geonode,dkastl,Daniel Kastl,1,0
GeoNode/geonode,benjwadams,Benjamin Adams,1,0
GeoNode/geonode,blsalvio,,3,0
GeoNode/geonode,warex03,Arvin Dino,1,0
GeoNode/geonode,calvinmetcalf,Calvin Metcalf,4,0
GeoNode/geonode,batje,Reinier Battenberg,1,0
GeoNode/geonode,ebradbury,Elliot Bradbury,1,0
GeoNode/geonode,vdeparday,Vivien Deparday,5,0
GeoNode/geonode,crabtree,Krystian Cieślik,1,0
GeoNode/geonode,cspanring,Christian Spanring,26,0
GeoNode/geonode,GuidoS,Guido Stein,1,0
GeoNode/geonode,XertroV,Max Kaye,1,0
GeoNode/geonode,b-angerer,,1,0
GeoNode/geonode,dwilhelm89,,2,0
GeoNode/geonode,tlpinney,Travis Pinney,1,0
GeoNode/geonode,zzpwelkin,zzpwelkin,2,0
GeoNode/geonode,yuribit,Yuri R,3,0
GeoNode/geonode,iwillig,Ivan Willig,14,0
GeoNode/geonode,mweisman,Michael Weisman,11,0
GeoNode/geonode,Nathan-Wang,,17,0
GeoNode/geonode,benmccall,Ben McCall,7,0
GeoNode/geonode,mpriour,Matt Priour,3,0
GeoNode/geonode,hfs,,1,0
GeoNode/geonode,rmarianski,Robert Marianski,2,0
GeoNode/geonode,drwelby,Marc Pfister,6,0
GeoNode/geonode,sbenthall,Sebastian Benthall,1,0
GeoNode/geonode,lucacasagrande,Luca Casagrande,6,0
GeoNode/geonode,dwins,David Winslow,12,0
GeoNode/geonode,lukeman,Luke Hatcher,4,0
GeoNode/geonode,ChristianKreuzberger,Christian Kreuzberger,1,0
GeoNode/geonode,19maps,Andrew,8,0
GeoNode/geonode,ezzine,Hicham,1,0
GeoNode/geonode,mdiener21,Michael Diener,1,0
GeoNode/geonode,liyingben,liyingben,2,0
GeoNode/geonode,firnasnadirman,,1,0
GeoNode/geonode,numahell,numahell,1,0
GeoNode/geonode,ebrehault,Eric BREHAULT,1,0
GeoNode/geonode,paltman,Patrick Altman,5,0
GeoNode/geonode,maurimiranda,Mauricio Miranda,1,0
GeoNode/geonode,tschaub,Tim Schaub,1,0
GeoNode/geonode,ahocevar,Andreas Hocevar,9,0
GeoNode/geonode,MINDoSOFT,Sergios Stamatis,2,0
GeoNode/geonode,uniomni,Ole Nielsen,2,0
GeoNode/geonode,groldan,Gabriel Roldan,6,0
GeoNode/geonode,oeon,Joe Larson,1,0
GeoNode/geonode,frewsxcv,Corey Farwell,2,0
