repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
KhronosGroup/WebGL,bkotzz,Brad Kotsopoulos,8,0
KhronosGroup/WebGL,willeastcott,Will Eastcott,1,0
KhronosGroup/WebGL,prayagverma,Prayag Verma ,1,0
KhronosGroup/WebGL,howareyou322,peter chang,2,0
KhronosGroup/WebGL,demo99,ethlin,1,0
KhronosGroup/WebGL,jasomobica,,32,0
KhronosGroup/WebGL,jrmuizel,Jeff Muizelaar,1,0
KhronosGroup/WebGL,apchhee,Veranika Liaukevich,1,0
KhronosGroup/WebGL,linkmauve,,1,0
KhronosGroup/WebGL,kygx-legend,legend,18,0
KhronosGroup/WebGL,yvt,yvt,1,0
KhronosGroup/WebGL,DavidYen,,4,0
KhronosGroup/WebGL,djg,Dan Glastonbury,10,0
KhronosGroup/WebGL,gero3,,1,0
KhronosGroup/WebGL,marcorperez,,6,0
KhronosGroup/WebGL,Khronoswebmaster,Khronos Group Webmaster,1,0
KhronosGroup/WebGL,matthewn4444,Matthew Ng,14,0
KhronosGroup/WebGL,patrickkettner,patrick kettner,1,0
KhronosGroup/WebGL,ventureheart,He Yunchao,1,0
KhronosGroup/WebGL,alexhenrie,Alex Henrie,1,0
KhronosGroup/WebGL,acomminos,Andrew Comminos,1,0
KhronosGroup/WebGL,ghost,Deleted user,16,0
KhronosGroup/WebGL,hendrikwagenaar,Hendrik Wagenaar,1,0
KhronosGroup/WebGL,apatole,Arun Patole,3,0
KhronosGroup/WebGL,pyalot,Florian Bösch,44,0
KhronosGroup/WebGL,putsman,Jonathan Putsman,2,0
KhronosGroup/WebGL,joejohndoe,Johannes Schmid,1,0
KhronosGroup/WebGL,orglofch,Owen Glofcheski,1,0
KhronosGroup/WebGL,shannonwoods,Shannon Woods,1,0
KhronosGroup/WebGL,huningxin,Ningxin Hu,1,0
KhronosGroup/WebGL,chadaustin,Chad Austin,1,0
KhronosGroup/WebGL,bjacob,,18,0
KhronosGroup/WebGL,dvander,David Anderson,4,0
KhronosGroup/WebGL,TiborsHub,Tibor den Ouden,9,0
KhronosGroup/WebGL,achristensen07,,1,0
KhronosGroup/WebGL,jenanwise,Jenan Wise,1,0
KhronosGroup/WebGL,vmiura,,1,0
KhronosGroup/WebGL,gregcouch,,2,0
KhronosGroup/WebGL,imzet,,2,0
KhronosGroup/WebGL,andrewvarga,Andrew,1,0
KhronosGroup/WebGL,JunJiang,,8,0
KhronosGroup/WebGL,baxissimo,Bill Baxter,3,0
KhronosGroup/WebGL,dsheets,David Sheets,5,0
KhronosGroup/WebGL,mvujovic,,5,0
KhronosGroup/WebGL,progers,Philip Rogers,1,0
KhronosGroup/WebGL,laneroberts,,1,0
KhronosGroup/WebGL,rdfong,Roger Fong,1,0
KhronosGroup/WebGL,benaadams,Ben Adams,2,0
KhronosGroup/WebGL,dslomov,Dmitry Lomov,2,0
KhronosGroup/WebGL,gabadie,Guillaume Abadie,1,0
KhronosGroup/WebGL,harryshan,Harry Shan,1,0
KhronosGroup/WebGL,agentultra,J Kenneth King,1,0
KhronosGroup/WebGL,nayankk,,4,0
KhronosGroup/WebGL,jmadill-tg,,1,0
KhronosGroup/WebGL,jbuck,Jon Buckley,1,0
KhronosGroup/WebGL,apatrick-google,Al Patrick,3,0
KhronosGroup/WebGL,jareiko,Jasmine Kent,1,0
KhronosGroup/WebGL,janharaldfredriksen-arm,,2,0
KhronosGroup/WebGL,twpayne,Tom Payne,1,0
