repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
electron/electron,theLMGN,,0,3
electron/electron,pdesantis,Pat DeSantis,0,1
electron/electron,stewartlord,Stewart Lord,0,4
electron/electron,nharper,Nick Harper,0,1
electron/electron,choko-oni,choko,0,1
electron/electron,sirdiego,diego,0,1
electron/electron,stevenjoezhang,Mimi,0,4
electron/electron,alexeykuzmin,Alexey Kuzmin,0,202
electron/electron,AviVahl,Avi Vahl,0,1
electron/electron,sparrow882,,0,1
electron/electron,Jatinmanav,Jatin Manav,0,1
electron/electron,windwalkr,,0,3
electron/electron,RangerMauve,,0,1
electron/electron,vadim-termius,Vadim,0,3
electron/electron,tarruda,Thiago Padilha,0,34
electron/electron,ToPeas,小落,0,1
electron/electron,scharpentier0,Samuel Charpentier,0,1
electron/electron,andersk,Anders Kaseorg,0,3
electron/electron,bandantonio,Antonio,0,19
electron/electron,bitdisaster,,0,5
electron/electron,NotWearingPants,,0,1
electron/electron,20matan,,0,1
electron/electron,GChuf,Chuf,0,4
electron/electron,devinfoley,Devin Foley,0,1
electron/electron,camilstaps,Camil Staps,0,1
electron/electron,bigben0123,Bigben,0,3
electron/electron,tiagotakeda,Tiago Takeda,0,1
electron/electron,vially,Valentin Hăloiu,0,6
electron/electron,LuoJinghua,,0,11
electron/electron,Code-Blooded-Human,Abhishek Shingane,0,1
electron/electron,ghost,Deleted user,11,15
electron/electron,TheGemDev,Gabriel Momoh,0,1
electron/electron,fabiospampinato,Fabio Spampinato,0,1
electron/electron,Inderjeet0003,,0,1
electron/electron,ascorbic,Matt Kane,0,1
electron/electron,heckad,Kazantcev Andrey,0,1
electron/electron,KKTCODER,,0,1
electron/electron,infinity052,Ayush Jain,0,1
electron/electron,MalwarePerseus,,0,1
electron/electron,cjp256,Chris Patterson,0,2
electron/electron,RobertBorg,Robert Borg,0,4
electron/electron,AsherJacob,Asher Jacob,0,1
electron/electron,callahanrts,Cody,0,2
electron/electron,Ruwanthi7,Ruwanthi Thamali Perera,0,2
electron/electron,riodelord,Rio Darmawan,0,1
electron/electron,joyskmathew,JOYS K MATHEW,0,1
electron/electron,Akshayvm98,,0,1
electron/electron,DmitryMK,dmitryk,0,1
electron/electron,egor-xyz,Egor Stronhin,0,1
electron/electron,juliekoubova,Julie Koubová,0,1
electron/electron,devjerry,Jaroslav Maslo,0,1
electron/electron,siddhantrao23,Siddhant Rao,0,1
electron/electron,JoeDuncko,Joe Duncko,0,1
electron/electron,chrdavis,Chris Davis,0,1
electron/electron,marcin-prochownik,,0,4
electron/electron,skeggse,Eli Skeggs,0,1
electron/electron,helple,Helple,0,1
electron/electron,anshdhinhgra47,Ansh Dhingra,0,1
electron/electron,0verk1ll,overkill,0,1
electron/electron,ChALkeR,Сковорода Никита Андреевич,0,6
electron/electron,Raynos,Jake Verbaten,0,1
electron/electron,niik,Markus Olsson,0,5
electron/electron,yydzxz,,0,1
electron/electron,morgan-sam,,0,1
electron/electron,CapOM,Julien Isorce,0,9
electron/electron,StevenEBarbaro,Steven Barbaro,0,5
electron/electron,alfredxing,Alfred Xing,0,1
electron/electron,svirs,shur,0,1
electron/electron,gitcommitshow,,0,1
electron/electron,tst-phudlow,,0,1
electron/electron,danbrianwhite,Daniel White,0,2
electron/electron,Jscorpio1611,Jscorpio1611,0,1
electron/electron,leonllrmc,,0,1
electron/electron,GitHubPang,,0,2
electron/electron,vhashimotoo,Vlad Hashimoto,0,8
electron/electron,bnb,Tierney Cyren,0,3
electron/electron,olawanlejoel,Olawanle Joel,0,1
electron/electron,Zearin,Zearin,0,2
electron/electron,CharlieHess,Charlie Hess,3,14
electron/electron,loc,,0,35
electron/electron,koonpeng,Teo Koon Peng,0,1
electron/electron,gerhardberger,Gellert Hegyi,0,19
electron/electron,junyichung1,,0,1
electron/electron,szTheory,,0,5
electron/electron,nagata-yoshiteru,Yoshietru Nagata,0,1
electron/electron,samccone,Sam Saccone,7,1
electron/electron,adill,Andy Dill,2,17
electron/electron,silvestrijonathan,Jonathan Silvestri,0,1
electron/electron,bhutraraghav,Raghav Bhutra,0,1
electron/electron,jienius,jieniu$,0,1
electron/electron,MichaelGrigoryan25,Michael Grigoryan,0,1
electron/electron,BenRussert,Ben Russert,0,1
electron/electron,railsjack,Rails Jack,0,2
electron/electron,str4nge-4ttr4ctor,Elena Topaka,0,1
electron/electron,LeonErath,Leon,0,1
electron/electron,rebornix,Peng Lyu,0,1
electron/electron,pfrazee,Paul Frazee,0,14
electron/electron,BenSova,Ben Sova,0,2
electron/electron,jamesebastian,James Sebastian,0,1
electron/electron,mahnunchik,Evgeny,0,1
electron/electron,wjch-krl,Wojciech Krol,0,3
electron/electron,EslamHiko,Islam ElHakmi,0,1
electron/electron,the-j0k3r,,0,1
electron/electron,isnotgood,Lukas Weber,0,3
electron/electron,DeeDeeG,,0,1
electron/electron,kritisingh1,Kriti Singh,0,1
electron/electron,Artur01300,Artur KARAPETYAN,0,1
electron/electron,aabramovsky,,0,1
electron/electron,mifi,Mikael Finstad,0,2
electron/electron,ffflorian,Florian Imdahl,0,1
electron/electron,AqibMukhtar,Aqib Mukhtar,0,1
electron/electron,cwzhu0802,峻宇,0,1
electron/electron,robin850,Robin Dupret,0,1
electron/electron,pavelfeldman,Pavel Feldman,0,2
electron/electron,kevmo314,Kevin Wang,0,1
electron/electron,zimengle,zimeng,0,6
electron/electron,sorah,Sorah Fukumori,0,2
electron/electron,andrea-doyensec,,0,1
electron/electron,drslump,Iván Montes,0,1
electron/electron,diegozhu,diegozhu,0,1
electron/electron,benjaffe,Ben Jaffe,0,1
electron/electron,zajonline,,0,1
electron/electron,j420247,jason hurst,0,1
electron/electron,Volune,Jeremy Judeaux,0,1
electron/electron,malikasinger1,Inzamam Malik,0,1
electron/electron,NilSet,Thomas Levy,0,2
electron/electron,JonathanDCohen,Jonathan Cohen,0,1
electron/electron,Mike-Dax,Michael,0,1
electron/electron,kevinkirby1975,Kevin Kirby,0,1
electron/electron,ferdnyc,Frank Dana,0,1
electron/electron,Syed-Umair,Syed Umair,0,2
electron/electron,devlynnsingley,Devlynn,0,2
electron/electron,iliabylich,Ilya Bylich,0,1
electron/electron,lutzroeder,Lutz Roeder,0,3
electron/electron,CoderPoet,Wen Hu,0,1
electron/electron,t57ser,,0,2
electron/electron,Zhwt,Zhwt,0,1
electron/electron,seshrs,Sesh Sadasivam,0,1
electron/electron,g1eny0ung,Yue Yang,0,1
electron/electron,innaninna1969,Inna,0,1
electron/electron,GabrielBB,Gabriel Basilio Brito,0,2
electron/electron,ig3,Ian Goodacre,0,1
electron/electron,Kilian,Kilian Valkhof,0,8
electron/electron,MehediH,Mehedi Hassan,0,1
electron/electron,tux2024,,0,1
electron/electron,rtpHarry,Matthew Harris,0,1
electron/electron,ymmuse,Max,0,3
electron/electron,ykshao,,0,1
electron/electron,hedgepigdaniel,Daniel Playfair Cal,0,1
electron/electron,daveilers,,0,1
electron/electron,weilonge,Sean Lee,0,1
electron/electron,Jornn,Jorn,0,1
electron/electron,AngelKitty,Angel_Kitty,0,1
electron/electron,shogunsea,Shogun Sea,0,2
electron/electron,javan,Javan Makhmali,0,4
electron/electron,jryans,J. Ryan Stinnett,0,1
electron/electron,vbennich,Victor Bennich,0,1
electron/electron,bughit,,0,10
electron/electron,uallmight,,0,1
electron/electron,jacobq,Jacob,0,3
electron/electron,amorist,Amor,0,2
electron/electron,lynxtaa,Alex Kondratyuk,0,1
electron/electron,kwonoj,OJ Kwon,0,9
electron/electron,Vilsafur,Cyril POIDEVIN,0,1
electron/electron,ajmacd,Andrew MacDonald,0,10
electron/electron,bruceauyeung,Bruce Auyeung,0,1
electron/electron,atilacamurca,Átila Camurça Alves,0,1
electron/electron,fengmk2,fengmk2,2,1
electron/electron,lurch,Andrew Scheller,0,2
electron/electron,cmgustavo,Gustavo Maximiliano Cortez,0,1
electron/electron,orbitfum,,0,1
electron/electron,sjorsroelofs,Sjors Roelofs,0,1
electron/electron,alanionita,Alan Ionita,0,2
electron/electron,joshua869,Joshua Dyck,0,1
electron/electron,Phumasaehurn0886588691,Phuma,0,1
electron/electron,bipinbaj,Bipin Bajracharya,0,2
electron/electron,mtgto,mtgto,0,1
electron/electron,jh3y,Jhey Tompkins,0,1
electron/electron,Arjitc12,Arjit Chauhan,0,1
electron/electron,JulioJu,Julio,0,1
electron/electron,kristofkalocsai,Kristof Kalocsai,0,3
electron/electron,hasyshah,Shahid Haseem C,0,1
electron/electron,captainaadesh,Aadesh Mirajkar,0,1
electron/electron,alirezavalizade,Alireza Valizade,0,1
electron/electron,ValerianClerc,Valerian Clerc,0,1
electron/electron,vedant8970,,0,1
electron/electron,RikTheunis,Rik Theunis,0,3
electron/electron,yashints,Yaser,0,8
electron/electron,harryi3t,Harendra Singh,0,3
electron/electron,kerolloz,Kerollos Magdy,0,1
electron/electron,jaimecbernardo,Jaime Bernardo,0,4
electron/electron,shanuksha,Shanuksha,0,1
electron/electron,heeat,Vishnu Kakani,0,1
electron/electron,97amarnathk,Amarnath Karthi,0,2
electron/electron,wedob13,Konstantinos Ntoutsos-Oikonomou,0,1
electron/electron,ryanomor,,0,3
electron/electron,jdoubleu,jdoubleu,0,2
electron/electron,Auxxxxlx,Auxxxxlx,0,1
electron/electron,Sti2nd,Stian Jørgensrud,0,1
electron/electron,mohit0920,Mohit Juneja,0,1
electron/electron,chawk,Chris Hawkes,0,1
electron/electron,natew,Nate Wienert,0,2
electron/electron,DZwell,Daniel Zwelling,0,1
electron/electron,mikepelley,Mike Pelley,0,1
electron/electron,ldzhu,,0,1
electron/electron,richard-townsend-arm,Richard Townsend,0,15
electron/electron,ironman0x7b2,Tony Stark,0,1
electron/electron,ianho,Cribug,0,1
electron/electron,tristan957,Tristan Partin,0,2
electron/electron,koralcem,Cem Schemel,0,1
electron/electron,aegarbutt,Alex Garbutt,0,3
electron/electron,brenca,Heilig Benedek,6,88
electron/electron,Eugeny,Eugene,0,2
electron/electron,developersunesis,Uche Emmanuel,0,1
electron/electron,ipoint-pgerhard,,0,1
electron/electron,lekoaf,Martin Trobäck,0,1
electron/electron,davej,Dave Jeffery,0,4
electron/electron,rnagy,Robert Nagy,0,1
electron/electron,cvaldez98,Carlos,0,2
electron/electron,TomasHubelbauer,Tomáš Hübelbauer,0,1
electron/electron,jdeng,Jack,0,1
electron/electron,JohnPop117,John Popovich,0,2
electron/electron,deermichel,Micha Hanselmann,0,56
electron/electron,jpmn,Jean-Philippe Morin,0,1
electron/electron,tcd156,Tyler Dennis,0,2
electron/electron,samiskin,Shiranka Miskin,0,1
electron/electron,mshoho,Marat Abdullin,0,1
electron/electron,azazdeaz,András Polgár,0,1
electron/electron,flotwig,Zach Bloomquist,0,1
electron/electron,josilenonascimento,Josileno Nascimento,0,1
electron/electron,caesar,Caesar Schinas,0,1
electron/electron,rhwu,,0,1
electron/electron,namse,Nam Se Hyun,0,1
electron/electron,keerthi16,Keerthi Niranjan,0,3
electron/electron,alexstrat,Alexandre Lacheze,0,18
electron/electron,Michael2626,,0,1
electron/electron,lvscar,Bono Lv,0,1
electron/electron,louismrose,Louis Rose,0,1
electron/electron,chase,Chase Colman,0,1
electron/electron,derhai14,,0,1
electron/electron,jrapala,Juliette Rapala,0,2
electron/electron,lepinay,foo bar code,0,4
electron/electron,lpmi-13,Adam Leskis,0,1
electron/electron,MantasJonaitis,Mantas,0,1
electron/electron,homerstrong,,0,1
electron/electron,warpdesign,Nicolas Ramz,0,2
electron/electron,iansan5653,Ian Sanders,0,1
electron/electron,groundwater,Groundwater,0,11
electron/electron,ericchase,ericchase,0,2
electron/electron,innovate-invent,Nolan Woods,0,1
electron/electron,jerry1100,Jerry Wu,0,2
electron/electron,outofambit,evelyn masso,0,1
electron/electron,bmarcaur,Brandon Marc-Aurele,0,1
electron/electron,jieggii,Egor,0,1
electron/electron,jeremyspiegel,Jeremy Spiegel,0,3
electron/electron,the-ress,Tereza Tomcova,0,3
electron/electron,krunt,Kuts Alexey,0,1
electron/electron,tvankith,Ankith T V,0,1
electron/electron,RepoPOD202,,0,1
electron/electron,evmiguel,Erika Miguel,0,1
electron/electron,MayaWolf,Maya,0,2
electron/electron,nitsakh,Nitish Sakhawalkar,0,60
electron/electron,xtx1130,小菜,0,1
electron/electron,r0stig,Robert Säll,0,1
electron/electron,cclauss,Christian Clauss,0,1
electron/electron,schneiderl,Lucas Gabriel Schneider,0,2
electron/electron,andywampir,Andy,0,1
electron/electron,mscdex,mscdex,0,1
electron/electron,MadfishDT,Madfish.Js.Eo,0,8
electron/electron,dorcia592,,0,1
electron/electron,torycl,Tomas Rycl,0,8
electron/electron,johnmuhl,John Muhl,0,1
electron/electron,shiftkey,Brendan Forster,0,4
electron/electron,adamharley,Adam Harley,0,1
electron/electron,kaadam,Ádám Kallai,0,1
electron/electron,danawoodman,Dana Woodman,0,1
electron/electron,bobbyg603,Bobby Galli,0,1
electron/electron,ryzokuken,Ujjwal Sharma,0,1
electron/electron,BinaryMuse,Michelle Tilley,0,17
electron/electron,Dav-Dav-Dav,Dav,0,1
electron/electron,rdtf1994,ralph tripoli,0,1
electron/electron,FidelVe,Fidel Sanchez-Bueno,0,1
electron/electron,lqzo,李轻舟,0,1
electron/electron,eplank18,,0,1
electron/electron,pathim,,0,1
electron/electron,sydney-akhann,Sydney,0,1
electron/electron,SunflowerPKU,Xin Tan,0,1
electron/electron,magne4000,Joël Charles,0,2
electron/electron,TaikiAkita,Taiki Akita,0,2
electron/electron,matbrgz,Matheus Breguêz,0,1
electron/electron,roller-bot,Roller Bot,0,263
electron/electron,jefgen,Jeff Genovy,0,2
electron/electron,zp1996,zp1996,0,4
electron/electron,dustingraham,Dustin Graham,0,1
electron/electron,samuelmeuli,Samuel Meuli,0,1
electron/electron,rr326,Ross Rosen,0,1
electron/electron,kapilepatel,Kapil Patel,0,1
electron/electron,dimitarnestorov,Dimitar Nestorov,0,1
electron/electron,coderReview,Paulo Vitor Magacho,0,1
electron/electron,nixxquality,,0,2
electron/electron,klaussinani,Klaus Sinani,0,2
electron/electron,bennycode,Benny Neugebauer,0,2
electron/electron,Admiralfeb,Zachary,0,1
electron/electron,digitaldina,digitaldina,0,2
electron/electron,KoenLav,Koen [XII],0,1
electron/electron,Bhanditz,Rhony,0,1
electron/electron,JimiPedros,James Peters,0,1
electron/electron,jfuechsl,Johann Fuechsl,0,1
electron/electron,findingdoorie,,0,1
electron/electron,ALIENQuake,,0,1
electron/electron,sebakerckhof,Seba Kerckhof,0,1
electron/electron,sindresorhus,Sindre Sorhus,0,4
electron/electron,LongTengDao,龙腾道,0,1
electron/electron,frutiger,Masud Rahman,0,1
electron/electron,Thomas101,Thomas Beverley,0,2
electron/electron,rhysd,Linda_pp,0,5
electron/electron,rousan,Rousan Ali,0,1
electron/electron,headmelted,headmelted,0,1
electron/electron,ooboqoo,Gavin Wang,0,1
electron/electron,aayushchhabra,Aayush Chhabra,0,2
electron/electron,polict,polict,0,1
electron/electron,emer7,Gilbert Emerson,0,1
electron/electron,ikkisoft,Luca Carettoni,0,1
electron/electron,robertgrzonka,robertgrzonka,0,1
electron/electron,Xinayu,,0,1
electron/electron,michtsu,,0,1
electron/electron,auditya98,Auditya Prratapa,0,1
electron/electron,michael-hamilton,Michael Hamilton,0,1
electron/electron,MAKIO135,Lionel RADISSON,0,1
