repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
tikv/tikv,lilin90,Lilian Lee,23,2
tikv/tikv,cosven,cosven,0,1
tikv/tikv,dvermd,,0,2
tikv/tikv,sburris0,Spencer Burris,0,1
tikv/tikv,XuHuaiyu,HuaiyuXu,0,1
tikv/tikv,AilinKid,Arenatlx,0,3
tikv/tikv,ofey404,Ofey Chan,0,2
tikv/tikv,yatinmaan,Yatin Maan,0,1
tikv/tikv,kunalmohan,Kunal Mohan,0,1
tikv/tikv,gentcys,Cong Chen,0,4
tikv/tikv,mantuliu,,0,3
tikv/tikv,palash25,Palash Nigam,0,1
tikv/tikv,ldeng-ustc,Long Deng,0,1
tikv/tikv,page4,,0,1
tikv/tikv,tehbrut,Valery,0,1
tikv/tikv,lucklove,SIGSEGV,0,5
tikv/tikv,Renkai,Renkai Ge,0,30
tikv/tikv,maoueh,Matthieu Vachon,0,1
tikv/tikv,howardlau1999,Howard Lau,0,1
tikv/tikv,de-sh,Devdutt Shenoi,0,3
tikv/tikv,weihanglo,Weihang Lo,0,2
tikv/tikv,SASUKE40,Edward Elric,0,1
tikv/tikv,xxchan,xxchan,0,1
tikv/tikv,Phosphorus15,phosphorus,0,1
tikv/tikv,Himself65,Himself65,0,2
tikv/tikv,abbccdda,Boyang Chen,0,5
tikv/tikv,dcalvin,Calvin Weng,3,31
tikv/tikv,bigzuo,,0,1
tikv/tikv,baurine,Sparkle,0,1
tikv/tikv,TommyCpp,Zhongyang Wu,0,13
tikv/tikv,trabbart,,0,10
tikv/tikv,codeworm96,Zhang Yuning,4,8
tikv/tikv,Yiyiyimu,Shuyang Wu,0,3
tikv/tikv,loxp,,0,1
tikv/tikv,yeshengm,Yesheng Ma,1,1
tikv/tikv,izumi39,izumi,0,3
tikv/tikv,psinghal20,Pratyush Singhal,0,6
tikv/tikv,jyizheng,Yizheng Jiao,0,4
tikv/tikv,andrisak,André Isaksson Kraft,0,5
tikv/tikv,XiaochenCui,Xiaochen Cui,0,1
tikv/tikv,hsqlu,Qiannan,0,3
tikv/tikv,fredchenbj,Fu Chen,2,10
tikv/tikv,crodjer,Rohan Jain,0,1
tikv/tikv,Deardrops,Maxwell,0,1
tikv/tikv,hawkingrei,Weizhen Wang,5,18
tikv/tikv,eurekaka,Kenan Yao,0,4
tikv/tikv,return02,,0,2
tikv/tikv,winkyao,winkyao,0,3
tikv/tikv,SSebo,SSebo,0,3
tikv/tikv,pingyu,Ping Yu,0,2
tikv/tikv,AndreMouche,Shirly,173,31
tikv/tikv,disksing,disksing,191,15
tikv/tikv,djshow832,,0,1
tikv/tikv,shafreeck,Shafreeck Sea,0,7
tikv/tikv,mahjonp,,0,12
tikv/tikv,silentred,NightsWatch,0,1
tikv/tikv,ziyi-yan,Ziyi Yan,0,1
tikv/tikv,Poytr1,Pengcheng Xu,0,7
tikv/tikv,govardhangdg,Govardhan G D,0,1
tikv/tikv,lsampras,Sampras Lopes,0,1
tikv/tikv,miyuri-fox,,0,1
tikv/tikv,qrr1995,Yixuan Zhao,0,4
tikv/tikv,at15,Pinglei Guo,0,1
tikv/tikv,Hoverbear,Ana Hobden,29,34
tikv/tikv,niedhui,niedhui,25,17
tikv/tikv,yeya24,Ben Ye,0,1
tikv/tikv,fky2015,KaiYu Feng,0,2
tikv/tikv,xinhua5,,0,2
tikv/tikv,wangwangwar,Wang,0,6
tikv/tikv,cireu,Zhu Zihao,0,16
tikv/tikv,zhang555,张某,0,1
tikv/tikv,july2993,,5,2
tikv/tikv,zhangmoon,mooncake,0,3
tikv/tikv,Aloxaf,Aloxaf,0,3
tikv/tikv,AerysNan,Aerys,0,10
tikv/tikv,tw666,魂锁典狱长,0,5
tikv/tikv,hanahmily,Gao Hongtao,0,1
tikv/tikv,b41sh,baishen,0,3
tikv/tikv,ty666,TY,0,5
tikv/tikv,H-ZeX,Huang Zexin,0,33
tikv/tikv,kolbe,Kolbe Kegel,0,2
tikv/tikv,iswade,iswade,0,1
tikv/tikv,picker-man,,0,1
tikv/tikv,hk1997,Hardik Khandelwal,0,4
tikv/tikv,shivam1192,shivam agrawal,0,1
tikv/tikv,ming535,Hu Ming,0,1
tikv/tikv,aknuds1,Arve Knudsen,0,7
tikv/tikv,leiysky,Yu Lei,0,1
tikv/tikv,lance6716,,0,1
tikv/tikv,Jing118,You Lingjing,0,1
tikv/tikv,AndrewDi,Andrew,0,1
tikv/tikv,cwen0,CWen,1,3
tikv/tikv,jiyingtk,,0,6
tikv/tikv,GlitterIsMe,Glitter,0,6
tikv/tikv,siddontang,siddontang,367,11
tikv/tikv,928234269,Caesar,0,1
tikv/tikv,beautytiger,Guangming Wang,0,5
tikv/tikv,zyh-hust,,0,10
tikv/tikv,spongedu,Du Chuan,14,1
tikv/tikv,dhcn,DGeek,0,1
tikv/tikv,divinerapier,divinerapier,0,1
tikv/tikv,uvd,,0,4
tikv/tikv,SunRunAway,Feng Liyuan,0,1
