repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
neo4jrb/activegraph,halfdan,Fabian Becker,1,0
neo4jrb/activegraph,cfitz,Chris Fitzpatrick,2,0
neo4jrb/activegraph,joshweinstein,,1,0
neo4jrb/activegraph,michaelklishin,Michael Klishin,1,0
neo4jrb/activegraph,pehrlich,Peter Ehrlich,2,0
neo4jrb/activegraph,moredip,Pete Hodgson,1,0
neo4jrb/activegraph,dnagir,Dmytrii Nagirniak,24,0
neo4jrb/activegraph,declan,Declan Frye,1,0
neo4jrb/activegraph,vivekprahlad,Vivek Prahlad,29,0
neo4jrb/activegraph,VigneshRE,,1,0
neo4jrb/activegraph,endeepak,Deepak Narayana Rao,21,0
neo4jrb/activegraph,KalyanAkella,Kalyan Akella,1,0
neo4jrb/activegraph,marciotoshio,Marcio Toshio Ide,1,0
neo4jrb/activegraph,andersjanmyr,Anders Janmyr,1,0
neo4jrb/activegraph,fvanclef,Frédéric Vanclef,1,0
neo4jrb/activegraph,purbon,Pere Urbón,1,0
neo4jrb/activegraph,benjackson,Ben Jackson,5,0
neo4jrb/activegraph,junegunn,Junegunn Choi,3,0
neo4jrb/activegraph,joeleaver,Joe Leaver,5,0
neo4jrb/activegraph,dsisnero,,1,0
neo4jrb/activegraph,wtn,William T. Nelson,2,0
neo4jrb/activegraph,jneen,Jeanine Adkisson,1,0
neo4jrb/activegraph,shageman,Stephan Hagemann,1,0
neo4jrb/activegraph,dvantuyl,Dwight van Tuyl,1,0
neo4jrb/activegraph,peterneubauer,Peter Neubauer,1,0
